Person,Project,Role,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52
Person_05,Project_19,developer,s,,,,,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_18,Project_19,analyst,s,,,,,40,40,40,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_07,Project_20,developer,,,,,,,,,,s,,,,,,,,,,,,,,,,,,,,,,40,40,30,25,40,35,,,,,,,,,,e,,,,,
Person_06,Project_20,developer,,,,,,,,,,s,,,,,,,,,,,,,,,,,,,,,,40,40,40,40,10,25,,,,,,,,,,e,,,,,
Person_02,Project_20,manager,,,,,,,,,,s,,,,,,,,,,,,,,,,,,,,,,40,40,10,40,40,40,,,,,,,,,,e,,,,,
Person_10,Project_21,developer,s,,,,,,,,,,,,,,,,,,,,,,,35,10,20,40,40,40,,,,,,,,,,,,,,,,,,,,,,,e
Person_11,Project_21,developer,s,,,,,,,,,,,,,,,,,,,,,,,30,35,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,,e
Person_17,Project_21,analyst,s,,,,,,,,,,,,,,,,,,,,,,,40,25,40,40,10,20,,,,,,,,,,,,,,,,,,,,,,,e
Person_13,Project_22,developer,s,,,,,,,,,,,10,15,15,20,35,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_06,Project_22,developer,s,,,,,,,,,,,15,40,20,35,10,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_21,Project_22,analyst,s,,,,,,,,,,,20,40,40,20,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_11,Project_23,developer,s,,,,,,,,,,,,,,,,,,,,,,,15,40,10,40,40,,,,,,,,,,,,,,,,,,,,,,,,e
Person_16,Project_23,developer,s,,,,,,,,,,,,,,,,,,,,,,,10,30,35,40,20,,,,,,,,,,,,,,,,,,,,,,,,e
Person_01,Project_23,manager,s,,,,,,,,,,,,,,,,,,,,,,,40,30,40,25,30,,,,,,,,,,,,,,,,,,,,,,,,e
Person_08,Project_24,developer,s,,,,,,,,,,,,,,,,,,,,,,,30,40,40,30,40,,,,,,,,,,,,,,,,,,,,,,,,e
Person_09,Project_24,developer,s,,,,,,,,,,,,,,,,,,,,,,,15,30,15,10,40,,,,,,,,,,,,,,,,,,,,,,,,e
Person_21,Project_24,analyst,s,,,,,,,,,,,,,,,,,,,,,,,40,40,30,10,30,,,,,,,,,,,,,,,,,,,,,,,,e
Person_09,Project_25,developer,s,,,,,,,,,,,,,,,,,15,40,40,40,15,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_10,Project_25,developer,s,,,,,,,,,,,,,,,,,40,40,15,35,15,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_20,Project_25,analyst,s,,,,,,,,,,,,,,,,,20,40,25,35,10,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_06,Project_26,developer,s,,,,,,,,,,,,,,,,,40,15,15,40,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_16,Project_26,developer,s,,,,,,,,,,,,,,,,,40,40,40,40,20,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_23,Project_26,analyst,s,,,,,,,,,,,,,,,,,40,40,40,40,40,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e
