Person,Project,Role,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52
Person_14,Project_006,Developer,s,,,,,,40,40,40,40,,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_08,Project_007,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,40,40,40,40,40,40,40,40,e,,,,,,,,,,,,
Person_19,Project_007,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,,,,40,40,40,40,,e,,,,,,,,,,,,
Person_16,Project_007,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,40,40,40,40,40,40,40,,e,,,,,,,,,,,,
Person_15,Project_008,Manager,,,,,,,,,,,,,,,,,,,,s,40,40,40,40,40,40,,,,,,e,,,,,,,,,,,,,,,,,,,,
Person_05,Project_008,Developer,,,,,,,,,,,,,,,,,,,,s,,,40,40,40,40,,,,,,e,,,,,,,,,,,,,,,,,,,,
Person_19,Project_008,Analyst,,,,,,,,,,,,,,,,,,,,s,,,40,40,,,,,,,,e,,,,,,,,,,,,,,,,,,,,
Person_08,Project_009,Developer,,,,,,,,,,s,,,,,,,,,,,,,,,,40,40,40,40,40,40,40,40,40,40,40,,,,,,,,e,,,,,,,,
Person_07,Project_009,Analyst,,,,,,,,,,s,,,,,,,,,,,,,,,,,,,40,40,40,40,40,,,,,,,,,,,e,,,,,,,,
Person_11,Project_009,Developer,,,,,,,,,,s,,,,,,,,,,,,,,,,,,,,40,40,40,40,40,40,,,,,,,,,e,,,,,,,,
Person_08,Project_010,Developer,,,,,,,,,,,,,,,s,,,,,,,,,,40,40,40,40,40,40,40,40,,,,,,,,,,,,e,,,,,,,,
Person_01,Project_010,Analyst,,,,,,,,,,,,,,,s,,,,,,,,,,,,,,40,40,40,,,,,,,,,,,,,e,,,,,,,,
Person_10,Project_010,Analyst,,,,,,,,,,,,,,,s,,,,,,,,,,,40,40,40,40,,,,,,,,,,,,,,,e,,,,,,,,
Person_13,Project_010,Analyst,,,,,,,,,,,,,,,s,,,,,,,,,,40,40,40,,,,,,,,,,,,,,,,,e,,,,,,,,
Person_03,Project_011,Manager,,,,,,,,,s,,,,,,,,,40,40,40,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_17,Project_011,Developer,,,,,,,,,s,,,,,,,,,40,40,40,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_011,Manager,,,,,,,,,s,,,,,,,,,40,40,40,40,40,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_06,Project_012,Manager,,,,,,,,,,,,s,40,40,40,40,40,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_10,Project_012,Analyst,,,,,,,,,,,,s,40,40,40,40,40,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_05,Project_012,Developer,,,,,,,,,,,,s,,,40,40,40,40,40,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_012,Developer,,,,,,,,,,,,s,40,40,40,40,40,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_17,Project_012,Developer,,,,,,,,,,,,s,,,40,40,40,40,40,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_20,Project_013,Developer,,,s,,40,40,40,40,40,40,40,40,40,40,40,40,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_10,Project_013,Analyst,,,s,,,,,,40,40,40,40,40,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_013,Manager,,,s,,40,40,40,40,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_013,Manager,,,s,,,,,40,40,40,40,40,40,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_013,Developer,,,s,,,,,,,,,40,40,40,40,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_09,Project_014,Manager,,,,,,,,,,,,,,,,,,,,,,,s,,,40,40,40,40,40,40,40,,,,,,e,,,,,,,,,,,,,,
Person_05,Project_014,Developer,,,,,,,,,,,,,,,,,,,,,,,s,,,40,40,40,40,40,40,,,,,,,e,,,,,,,,,,,,,,
Person_08,Project_014,Developer,,,,,,,,,,,,,,,,,,,,,,,s,,,,40,40,40,40,40,,,,,,,e,,,,,,,,,,,,,,
Person_04,Project_014,Analyst,,,,,,,,,,,,,,,,,,,,,,,s,,,,,,40,40,40,,,,,,,e,,,,,,,,,,,,,,
Person_03,Project_014,Manager,,,,,,,,,,,,,,,,,,,,,,,s,,,40,40,40,40,40,40,,,,,,,e,,,,,,,,,,,,,,
Person_08,Project_015,Developer,s,,,,,,,,,40,40,40,40,40,40,40,40,40,40,40,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,
Person_13,Project_015,Analyst,s,,,,,,,,,,,,,,40,40,40,40,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,
Person_05,Project_015,Developer,s,,,,,,,,,,,,,40,40,40,40,40,40,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,
Person_20,Project_015,Developer,s,,,,,,,,,,,,,,,40,40,40,40,40,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,
Person_20,Project_016,Developer,,,,,,,,,,,,,,,,,,,,,,,s,,,,,40,40,40,40,40,40,40,40,40,40,40,40,,,,,,,,,,,,,e
Person_09,Project_016,Manager,,,,,,,,,,,,,,,,,,,,,,,s,,,,,,,40,40,40,40,40,,,,,,,,,,,,,,,,,,e
Person_19,Project_016,Analyst,,,,,,,,,,,,,,,,,,,,,,,s,,,,,,,,,,40,40,40,40,40,,,,,,,,,,,,,,,e
Person_08,Project_016,Developer,,,,,,,,,,,,,,,,,,,,,,,s,,,,,,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,e
Person_02,Project_016,Developer,,,,,,,,,,,,,,,,,,,,,,,s,,,,,,,,,,40,40,40,40,40,,,,,,,,,,,,,,,e
Person_02,Project_017,Developer,,,,,,,,,,,,,,,,,,,,,s,,,,,,,,,,,,40,40,40,40,40,40,40,40,,,,,,,,,,e,,
Person_09,Project_017,Manager,,,,,,,,,,,,,,,,,,,,,s,,,,,,,,,,,,,40,40,40,40,40,40,,,,,,,,,,,e,,
Person_10,Project_017,Analyst,,,,,,,,,,,,,,,,,,,,,s,,,,,,,,,,,,40,40,40,40,,,,,,,,,,,,,,e,,
Person_17,Project_018,Developer,,,,,,,,,,,,,,,,,s,,,,,40,40,40,40,40,40,,,,,e,,,,,,,,,,,,,,,,,,,,
Person_18,Project_018,Manager,,,,,,,,,,,,,,,,,s,,,,,40,40,40,40,40,,,,,,e,,,,,,,,,,,,,,,,,,,,
Person_15,Project_018,Manager,,,,,,,,,,,,,,,,,s,,,,,,,,40,40,40,,,,,e,,,,,,,,,,,,,,,,,,,,
Person_20,Project_018,Developer,,,,,,,,,,,,,,,,,s,,,,,40,40,40,40,40,,,,,,e,,,,,,,,,,,,,,,,,,,,
Person_18,Project_019,Manager,,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,40,40,40,40,40,,,,,,,,,,e,,,,,,,,,
Person_05,Project_019,Developer,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,40,40,40,40,40,,,,,,,,,,e,,,,,,,,,
Person_02,Project_019,Developer,,,,,,,,,,,,,,,,,,,,,,,,,s,,40,40,40,40,40,40,,,,,,,,,,,e,,,,,,,,,
Person_06,Project_019,Manager,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,,40,40,40,,,,,,,,,,,e,,,,,,,,,
Person_02,Project_020,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,40,40,40,40,40,40,40,40,e,,,,,,,,,,
Person_04,Project_020,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,40,40,40,40,40,,,,,,e,,,,,,,,,,
Person_19,Project_020,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,,40,40,40,40,40,,,e,,,,,,,,,,
Person_03,Project_021,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,40,40,40,40,40,40,40,e,,,,,,,,,,,,,,
Person_12,Project_021,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,40,40,40,40,40,,,e,,,,,,,,,,,,,,
Person_14,Project_021,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,,,40,40,40,40,,e,,,,,,,,,,,,,,
Person_15,Project_021,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,40,40,40,,,,,e,,,,,,,,,,,,,,
Person_19,Project_021,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,40,40,40,40,40,40,,,e,,,,,,,,,,,,,,
Person_14,Project_022,Developer,s,,,,,,,,,,,,,,40,40,40,40,40,40,40,40,40,40,40,,,,,,,,e,,,,,,,,,,,,,,,,,,,
Person_12,Project_022,Manager,s,,,,,,,,,,,,,,,,,,40,40,40,40,40,40,40,,,,,,,,e,,,,,,,,,,,,,,,,,,,
Person_04,Project_022,Analyst,s,,,,,,,,,,,,,,,,,,,,40,40,40,40,40,,,,,,,,e,,,,,,,,,,,,,,,,,,,
Person_10,Project_022,Analyst,s,,,,,,,,,,,,,,,,,40,40,40,40,40,40,40,,,,,,,,,e,,,,,,,,,,,,,,,,,,,
Person_12,Project_023,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,40,40,40,40,40,,,,e,,,,,,,,,
Person_18,Project_023,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,40,40,40,40,40,40,,,,,e,,,,,,,,,
Person_05,Project_023,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,40,40,40,40,,,,,e,,,,,,,,,
Person_20,Project_023,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,40,40,40,40,40,,,,,,e,,,,,,,,,
Person_14,Project_023,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,40,40,40,40,40,,,,e,,,,,,,,,
Person_14,Project_024,Developer,,,,,,,,,,,,,,s,40,40,40,40,40,40,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_17,Project_024,Developer,,,,,,,,,,,,,,s,,,,,,40,40,40,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_20,Project_024,Developer,,,,,,,,,,,,,,s,,40,40,40,40,40,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_025,Manager,,,,,s,,,40,40,40,40,40,40,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_05,Project_025,Developer,,,,,s,,,,,,,,40,40,40,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_025,Manager,,,,,s,,,,,40,40,40,40,40,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_01,Project_025,Analyst,,,,,s,,,,,,,40,40,40,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_07,Project_025,Analyst,,,,,s,,,,40,40,40,40,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_09,Project_026,Manager,,,,,,,,,,,,,,,,,,,,s,,,,,,40,40,40,40,40,40,40,,,,e,,,,,,,,,,,,,,,,
Person_20,Project_026,Developer,,,,,,,,,,,,,,,,,,,,s,,,,,,,,,40,40,40,40,,,,e,,,,,,,,,,,,,,,,
Person_03,Project_026,Manager,,,,,,,,,,,,,,,,,,,,s,,,,,,40,40,40,40,,,,,,,e,,,,,,,,,,,,,,,,
Person_18,Project_026,Manager,,,,,,,,,,,,,,,,,,,,s,,,,,,40,40,40,40,40,40,,,,,e,,,,,,,,,,,,,,,,
Person_10,Project_026,Analyst,,,,,,,,,,,,,,,,,,,,s,,,,,,,,40,40,40,,,,,,e,,,,,,,,,,,,,,,,
Person_05,Project_027,Developer,,,,,,,,,s,,,,,40,40,40,40,40,40,40,40,40,40,40,,,,,e,,,,,,,,,,,,,,,,,,,,,,,
Person_16,Project_027,Analyst,,,,,,,,,s,,,,,,,,,,,40,40,40,40,40,,,,,e,,,,,,,,,,,,,,,,,,,,,,,
Person_20,Project_027,Developer,,,,,,,,,s,,,,,,,,40,40,40,40,40,40,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,
Person_01,Project_027,Analyst,,,,,,,,,s,,,,,,,40,40,40,40,40,40,40,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_028,Manager,,,,,,,,,,,,,,,,,s,,,40,40,40,40,40,40,40,40,40,40,40,40,,,,,,e,,,,,,,,,,,,,,,
Person_01,Project_028,Analyst,,,,,,,,,,,,,,,,,s,,,,,,40,40,40,40,40,40,40,,,,,,,,e,,,,,,,,,,,,,,,
Person_08,Project_028,Developer,,,,,,,,,,,,,,,,,s,,,40,40,40,40,40,,,,,,,,,,,,,e,,,,,,,,,,,,,,,
Person_11,Project_028,Developer,,,,,,,,,,,,,,,,,s,,,,,,,,,40,40,40,40,40,,,,,,,e,,,,,,,,,,,,,,,
Person_04,Project_028,Analyst,,,,,,,,,,,,,,,,,s,,,,,,,,40,40,40,40,40,,,,,,,,e,,,,,,,,,,,,,,,
Person_15,Project_029,Manager,,,,,,,,,,,,,,,,,,,s,,,40,40,40,40,40,40,,,,,,,,,,,,,e,,,,,,,,,,,,
Person_14,Project_029,Developer,,,,,,,,,,,,,,,,,,,s,,,,40,40,40,40,,,,,,,,,,,,,,e,,,,,,,,,,,,
Person_08,Project_029,Developer,,,,,,,,,,,,,,,,,,,s,,,,40,40,40,40,,,,,,,,,,,,,,e,,,,,,,,,,,,
Person_05,Project_030,Developer,,,,,,,,,,,,,,,,,s,40,40,40,40,40,40,40,40,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,
Person_11,Project_030,Developer,,,,,,,,,,,,,,,,,s,,,,,,,40,40,40,40,,e,,,,,,,,,,,,,,,,,,,,,,,
Person_14,Project_030,Developer,,,,,,,,,,,,,,,,,s,,,,,40,40,40,40,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,
Person_08,Project_030,Developer,,,,,,,,,,,,,,,,,s,,,,,,,40,40,40,40,,e,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_030,Manager,,,,,,,,,,,,,,,,,s,40,40,40,40,40,40,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,
Person_11,Project_031,Developer,,,,,,,,,,,,,,,,,,,,,s,,,,40,40,40,40,40,,e,,,,,,,,,,,,,,,,,,,,,
Person_05,Project_031,Developer,,,,,,,,,,,,,,,,,,,,,s,,,,,40,40,40,40,,e,,,,,,,,,,,,,,,,,,,,,
Person_20,Project_031,Developer,,,,,,,,,,,,,,,,,,,,,s,,,,40,40,40,40,,,e,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_031,Manager,,,,,,,,,,,,,,,,,,,,,s,,,,,40,40,,,,e,,,,,,,,,,,,,,,,,,,,,
Person_14,Project_031,Developer,,,,,,,,,,,,,,,,,,,,,s,,,,,,,40,40,,e,,,,,,,,,,,,,,,,,,,,,
Person_17,Project_032,Developer,s,,,,,40,40,40,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_08,Project_032,Developer,s,,,,,,,,40,40,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_032,Manager,s,,,,,40,40,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_032,Developer,s,,,,,,40,40,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_19,Project_032,Analyst,s,,,,,40,40,40,40,40,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_08,Project_033,Developer,,,,,,,,,,,,,,,,,,s,,,,,,,,,,,40,40,40,40,40,,,,,,,,,,,,,,,e,,,,
Person_11,Project_033,Developer,,,,,,,,,,,,,,,,,,s,,,,,,,,,,,40,40,,,,,,,,,,,,,,,,,,e,,,,
Person_05,Project_033,Developer,,,,,,,,,,,,,,,,,,s,,,,,,,,,,,40,40,40,40,,,,,,,,,,,,,,,,e,,,,
Person_14,Project_033,Developer,,,,,,,,,,,,,,,,,,s,,,,,,,,,,,,40,40,,,,,,,,,,,,,,,,,e,,,,
Person_17,Project_034,Developer,,,,,,,,,s,40,40,40,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_034,Developer,,,,,,,,,s,,,40,40,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_034,Manager,,,,,,,,,s,,40,40,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_05,Project_034,Developer,,,,,,,,,s,40,40,40,40,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_15,Project_035,Manager,,,,,,,,,s,40,40,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_10,Project_035,Analyst,,,,,,,,,s,,,40,40,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_035,Manager,,,,,,,,,s,,,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_20,Project_035,Developer,,,,,,,,,s,,40,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_09,Project_036,Manager,,s,,,,,,,,,,,,,,,,,40,40,40,40,40,40,40,40,40,40,40,40,,,,,,,,,,e,,,,,,,,,,,,
Person_14,Project_036,Developer,,s,,,,,,,,,,,,,,,,,,,,,,,40,40,40,40,40,40,,,,,,,,,,e,,,,,,,,,,,,
Person_15,Project_036,Manager,,s,,,,,,,,,,,,,,,,,,,40,40,40,40,,,,,,,,,,,,,,,,e,,,,,,,,,,,,
Person_19,Project_036,Analyst,,s,,,,,,,,,,,,,,,,,,,,,40,40,40,40,40,40,,,,,,,,,,,,e,,,,,,,,,,,,
Person_18,Project_036,Manager,,s,,,,,,,,,,,,,,,,,,40,40,40,40,40,40,40,,,,,,,,,,,,,,e,,,,,,,,,,,,
Person_17,Project_037,Developer,,,,,,,,,,,,,,,,,,,,,s,40,40,40,40,40,40,40,40,40,40,40,e,,,,,,,,,,,,,,,,,,,
Person_18,Project_037,Manager,,,,,,,,,,,,,,,,,,,,,s,,40,40,40,40,40,40,,,,,e,,,,,,,,,,,,,,,,,,,
Person_05,Project_037,Developer,,,,,,,,,,,,,,,,,,,,,s,,,40,40,40,40,40,,,,,e,,,,,,,,,,,,,,,,,,,
Person_02,Project_037,Developer,,,,,,,,,,,,,,,,,,,,,s,,,40,40,40,40,40,40,40,,,e,,,,,,,,,,,,,,,,,,,
Person_11,Project_038,Developer,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,40,40,40,e,,,,,,,,,,,,,,,,,,,,,
Person_15,Project_038,Manager,,,,,,,,,,,,,,,,,,,,,,,,s,,,,40,40,,e,,,,,,,,,,,,,,,,,,,,,
Person_07,Project_038,Analyst,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,40,40,,e,,,,,,,,,,,,,,,,,,,,,
Person_19,Project_038,Analyst,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,40,,,e,,,,,,,,,,,,,,,,,,,,,
Person_08,Project_039,Developer,,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,40,40,40,40,40,e,,,,,,,,,,,,,,,,,,
Person_07,Project_039,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,40,40,40,40,40,e,,,,,,,,,,,,,,,,,,
Person_03,Project_039,Manager,,,,,,,,,,,,,,,,,,,,,,,,,s,,40,40,40,40,,,,e,,,,,,,,,,,,,,,,,,
Person_11,Project_039,Developer,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,40,40,40,,,e,,,,,,,,,,,,,,,,,,
Person_11,Project_040,Developer,,,,,,,,,,,,,,,,,,,s,,,40,40,40,40,40,40,40,40,40,40,,,,,,,,,,,,,,,,,e,,,,
Person_18,Project_040,Manager,,,,,,,,,,,,,,,,,,,s,,,,40,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,e,,,,
Person_01,Project_040,Analyst,,,,,,,,,,,,,,,,,,,s,,,,,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,e,,,,
Person_05,Project_040,Developer,,,,,,,,,,,,,,,,,,,s,,,40,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,e,,,,
Person_09,Project_041,Manager,,,,,,,,,,,s,40,40,40,40,40,40,40,40,40,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_05,Project_041,Developer,,,,,,,,,,,s,,,,,,,40,40,40,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_17,Project_041,Developer,,,,,,,,,,,s,,,,40,40,40,40,40,40,40,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_11,Project_042,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,40,40,40,e,,,,,,,,,,,,,,,,,
Person_08,Project_042,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,40,40,40,,e,,,,,,,,,,,,,,,,,
Person_17,Project_042,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,40,40,40,,,e,,,,,,,,,,,,,,,,,
Person_18,Project_042,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,,,,e,,,,,,,,,,,,,,,,,
Person_20,Project_043,Developer,,,,,,s,40,40,40,40,40,40,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_16,Project_043,Analyst,,,,,,s,40,40,40,40,40,40,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_043,Developer,,,,,,s,,,40,40,40,40,40,40,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_10,Project_043,Analyst,,,,,,s,,,40,40,40,40,40,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_14,Project_044,Developer,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,40,40,40,40,40,40,40,40,e,,,,,,,,,,,,,,,,
Person_15,Project_044,Manager,,,,,,,,,,,,,,,,,,,,,,,,s,,,40,40,40,40,,,,,,e,,,,,,,,,,,,,,,,
Person_07,Project_044,Analyst,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,40,40,,,,,,,e,,,,,,,,,,,,,,,,
Person_14,Project_045,Developer,,,,,,,,,,,s,40,40,40,40,40,40,40,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_17,Project_045,Developer,,,,,,,,,,,s,40,40,40,40,40,40,40,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_05,Project_045,Developer,,,,,,,,,,,s,,40,40,40,40,40,40,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_08,Project_046,Developer,,,,,,,,s,,,,,,40,40,40,40,40,40,40,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_15,Project_046,Manager,,,,,,,,s,,,,,,40,40,40,40,40,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,
