Person,Project,Role,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52
Person_05,Project_010,Developer,,,,,,,,,,,,,,,,s,,,,40,40,40,40,40,,,,,,,e,,,,,,,,,,,,,,,,,,,,,
Person_07,Project_010,Analyst,,,,,,,,,,,,,,,,s,,,,,40,40,40,40,,,,,,,e,,,,,,,,,,,,,,,,,,,,,
Person_15,Project_011,Manager,,,,,,,,,,,,,,,,,,,,s,,,,,,,,,40,40,40,40,,,,,,,,,,,,,e,,,,,,,
Person_14,Project_011,Developer,,,,,,,,,,,,,,,,,,,,s,,,,,,,,,40,40,40,,,,,,,,,,,,,,e,,,,,,,
Person_03,Project_012,Manager,,,,,,,,,,,s,,,,40,40,40,40,40,40,40,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,
Person_19,Project_012,Analyst,,,,,,,,,,,s,,,,,,40,40,40,40,40,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,
Person_05,Project_012,Developer,,,,,,,,,,,s,,,,,40,40,40,40,40,40,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,
Person_20,Project_013,Developer,,,,,,,,,,,,s,40,40,40,40,40,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_11,Project_013,Developer,,,,,,,,,,,,s,,,,40,40,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_08,Project_014,Developer,,,,,,,,,,,,,,,,,,,s,,,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_01,Project_014,Analyst,,,,,,,,,,,,,,,,,,,s,,,,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_15,Project_014,Manager,,,,,,,,,,,,,,,,,,,s,,,,,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_15,Project_015,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,40,40,40,40,40,e,,,,,,,,,,,,,,,,,
Person_20,Project_015,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,s,,40,40,40,,,,,e,,,,,,,,,,,,,,,,,
Person_07,Project_015,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,40,40,,,,e,,,,,,,,,,,,,,,,,
Person_12,Project_016,Manager,,,,,,,,,,,,,,,,,s,40,40,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_04,Project_016,Analyst,,,,,,,,,,,,,,,,,s,40,40,40,40,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_19,Project_016,Analyst,,,,,,,,,,,,,,,,,s,,,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_20,Project_017,Developer,s,,,,,,,,,,,,,,,,,,,40,40,40,40,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,
Person_17,Project_017,Developer,s,,,,,,,,,,,,,,,,,,,40,40,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,
Person_19,Project_017,Analyst,s,,,,,,,,,,,,,,,,,,,40,40,40,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,
Person_18,Project_017,Manager,s,,,,,,,,,,,,,,,,,,,,40,40,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,
Person_03,Project_018,Manager,,,,,,,,,,,,,,,s,,,,,40,40,40,40,40,40,40,40,,e,,,,,,,,,,,,,,,,,,,,,,,
Person_07,Project_018,Analyst,,,,,,,,,,,,,,,s,,,,,,40,40,40,40,40,40,,,e,,,,,,,,,,,,,,,,,,,,,,,
Person_11,Project_019,Developer,,,,,,,,,,,,,,,,,,,s,,,,40,40,40,40,,,,,,,,,,,,,,,,,,,e,,,,,,,
Person_18,Project_019,Manager,,,,,,,,,,,,,,,,,,,s,,,,40,40,40,,,,,,,,,,,,,,,,,,,,e,,,,,,,
Person_12,Project_020,Manager,,,,,,,,,,,,,,,,,,,,s,40,40,40,40,40,40,,,,,,,e,,,,,,,,,,,,,,,,,,,
Person_17,Project_020,Developer,,,,,,,,,,,,,,,,,,,,s,,,40,40,40,40,,,,,,,e,,,,,,,,,,,,,,,,,,,
Person_20,Project_021,Developer,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,40,40,40,40,,,,,,,,,,e,,,,,,,,,,,,
Person_02,Project_021,Developer,,,,,,,,,,,,,,,,,,,,,,,s,,40,40,40,40,40,,,,,,,,,,,e,,,,,,,,,,,,
Person_08,Project_021,Developer,,,,,,,,,,,,,,,,,,,,,,,s,,,,40,40,40,40,,,,,,,,,,e,,,,,,,,,,,,
Person_05,Project_022,Developer,,,,,,,,,,,,,,,,s,,,,,,,,,,,,,,,,40,40,40,40,,,,,,,,,,,,,,e,,,
Person_12,Project_022,Manager,,,,,,,,,,,,,,,,s,,,,,,,,,,,,,,,,40,40,40,,,,,,,,,,,,,,,e,,,
Person_15,Project_023,Manager,,,,,,,,,s,,,,,,,,,,,40,40,40,40,40,,,,,,,,,,,,,,,,,,e,,,,,,,,,,
Person_09,Project_023,Manager,,,,,,,,,s,,,,,,,,,,,,,40,40,40,,,,,,,,,,,,,,,,,,e,,,,,,,,,,
Person_01,Project_023,Analyst,,,,,,,,,s,,,,,,,,,,,40,40,40,,,,,,,,,,,,,,,,,,,,e,,,,,,,,,,
Person_07,Project_023,Analyst,,,,,,,,,s,,,,,,,,,,,40,40,,,,,,,,,,,,,,,,,,,,,e,,,,,,,,,,
Person_12,Project_024,Manager,,,,,,,,,,,,s,,,,,,,,,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,e,
Person_20,Project_024,Developer,,,,,,,,,,,,s,,,,,,,,,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,
Person_07,Project_024,Analyst,,,,,,,,,,,,s,,,,,,,,,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,e,
Person_02,Project_025,Developer,,,,,,,,,s,,,,,,,,,,,,40,40,40,40,40,,,,,,,,,,,,e,,,,,,,,,,,,,,,
Person_11,Project_025,Developer,,,,,,,,,s,,,,,,,,,,,,,40,40,40,,,,,,,,,,,,,e,,,,,,,,,,,,,,,
Person_15,Project_025,Manager,,,,,,,,,s,,,,,,,,,,,,40,40,,,,,,,,,,,,,,,e,,,,,,,,,,,,,,,
Person_17,Project_026,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,40,40,e,,,,,,,,,,,,,,,,,,
Person_09,Project_026,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,40,40,40,,e,,,,,,,,,,,,,,,,,,
Person_09,Project_027,Manager,s,,,,,,,,,,,,,,,,,40,40,40,40,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,
Person_02,Project_027,Developer,s,,,,,,,,,,,,,,,,,,40,40,,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,
Person_04,Project_027,Analyst,s,,,,,,,,,,,,,,,,,40,40,40,,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,
Person_14,Project_027,Developer,s,,,,,,,,,,,,,,,,,,,40,40,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,
Person_12,Project_028,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,40,e,,,,,,,,,,,,,,
Person_18,Project_028,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,40,40,40,e,,,,,,,,,,,,,,
Person_11,Project_028,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,,e,,,,,,,,,,,,,,
Person_08,Project_028,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,40,40,,e,,,,,,,,,,,,,,
Person_02,Project_029,Developer,,,,,s,,,,,40,40,40,40,40,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_10,Project_029,Analyst,,,,,s,,,,,,40,40,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_19,Project_029,Analyst,,,,,s,,,,,,,40,40,40,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_11,Project_030,Developer,,,,,,,,,,,,,,,,,s,,,,,,,,,,,40,40,40,40,40,40,,,,,,,,,,,,,e,,,,,,
Person_19,Project_030,Analyst,,,,,,,,,,,,,,,,,s,,,,,,,,,,,,,40,40,40,,,,,,,,,,,,,,e,,,,,,
Person_18,Project_031,Manager,,,,,,,,,,,,,,,,,,,,s,,,,40,40,40,40,40,40,40,40,,,,,e,,,,,,,,,,,,,,,,
Person_09,Project_031,Manager,,,,,,,,,,,,,,,,,,,,s,,,,,40,40,40,40,40,,,,,,,e,,,,,,,,,,,,,,,,
Person_15,Project_031,Manager,,,,,,,,,,,,,,,,,,,,s,,,,,40,40,40,,,,,,,,,e,,,,,,,,,,,,,,,,
Person_06,Project_032,Manager,,,,,,,,,,,,,,,s,40,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_19,Project_032,Analyst,,,,,,,,,,,,,,,s,,,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_05,Project_032,Developer,,,,,,,,,,,,,,,s,40,40,40,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_032,Manager,,,,,,,,,,,,,,,s,40,40,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_033,Manager,s,,,,,,,,,40,40,40,40,40,40,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_01,Project_033,Analyst,s,,,,,,,,,40,40,40,40,,,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_13,Project_033,Analyst,s,,,,,,,,,,,,40,40,,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_15,Project_034,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,40,e,,,,,,,,,,,,,,,,,,,
Person_01,Project_034,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,,e,,,,,,,,,,,,,,,,,,,
Person_12,Project_034,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,40,40,40,e,,,,,,,,,,,,,,,,,,,
Person_20,Project_035,Developer,s,,,,,,,,,,,,,,,,,,,40,40,40,40,40,,,,,,,,,e,,,,,,,,,,,,,,,,,,,
Person_12,Project_035,Manager,s,,,,,,,,,,,,,,,,,,,40,40,40,40,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,
Person_14,Project_035,Developer,s,,,,,,,,,,,,,,,,,,,,40,40,40,40,,,,,,,,,e,,,,,,,,,,,,,,,,,,,
Person_19,Project_035,Analyst,s,,,,,,,,,,,,,,,,,,,,,40,40,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,
Person_05,Project_036,Developer,s,,,,,,,,,,40,40,40,40,40,40,40,40,40,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_036,Manager,s,,,,,,,,,,40,40,40,40,40,40,,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,
Person_09,Project_036,Manager,s,,,,,,,,,,,40,40,40,40,40,,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,
Person_20,Project_036,Developer,s,,,,,,,,,,,,,40,40,40,40,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,
Person_08,Project_037,Developer,s,,,,,,,,,,,,,,,,,,,40,40,40,40,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,
Person_09,Project_037,Manager,s,,,,,,,,,,,,,,,,,,,,,40,40,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_037,Manager,s,,,,,,,,,,,,,,,,,,,,,40,40,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,
Person_05,Project_037,Developer,s,,,,,,,,,,,,,,,,,,,,40,40,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,
Person_20,Project_038,Developer,,,,,,,,,,,,,,,s,,,,,40,40,40,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,,e,,,
Person_07,Project_038,Analyst,,,,,,,,,,,,,,,s,,,,,,,,,,40,40,40,,,,,,,,,,,,,,,,,,,,,,e,,,
Person_15,Project_038,Manager,,,,,,,,,,,,,,,s,,,,,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,e,,,
Person_02,Project_039,Developer,,,,,,,,,s,,,,,,,,,,,40,40,40,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,,e,
Person_13,Project_039,Analyst,,,,,,,,,s,,,,,,,,,,,,,,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,e,
Person_08,Project_039,Developer,,,,,,,,,s,,,,,,,,,,,,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,e,
Person_15,Project_039,Manager,,,,,,,,,s,,,,,,,,,,,,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,e,
Person_20,Project_040,Developer,,,,,,,,,,,s,,,,,,,,,,40,40,40,40,40,40,,,,,,,,,,,,,e,,,,,,,,,,,,,
Person_02,Project_040,Developer,,,,,,,,,,,s,,,,,,,,,,,40,40,40,40,,,,,,,,,,,,,,e,,,,,,,,,,,,,
Person_09,Project_040,Manager,,,,,,,,,,,s,,,,,,,,,,,,40,40,,,,,,,,,,,,,,,e,,,,,,,,,,,,,
Person_05,Project_040,Developer,,,,,,,,,,,s,,,,,,,,,,,,,40,40,,,,,,,,,,,,,,e,,,,,,,,,,,,,
Person_03,Project_041,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,40,40,,,,,,,e,,,,,,,,,,,
Person_07,Project_041,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,,,,,,,,,e,,,,,,,,,,,
Person_12,Project_041,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,,,,,,,,,e,,,,,,,,,,,
Person_02,Project_041,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,40,40,40,,,,,,,e,,,,,,,,,,,
Person_09,Project_042,Manager,,,,,,,,,,,,s,40,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_042,Manager,,,,,,,,,,,,s,,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_05,Project_042,Developer,,,,,,,,,,,,s,,40,40,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_043,Manager,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,40,40,40,,,,,,,,,,e,,,,,,,,,,,,,
Person_01,Project_043,Analyst,,,,,,,,,,,,,,,,,,,,,,,s,,40,40,,,,,,,,,,,,,e,,,,,,,,,,,,,
Person_18,Project_044,Manager,,,,,,,,,,,,,,,,,,,,,,,s,,,,,,,,,,,,,,,,,40,40,40,40,40,40,40,40,,,,,e
Person_03,Project_044,Manager,,,,,,,,,,,,,,,,,,,,,,,s,,,,,,,,,,,,,,,,,,,,40,40,40,,,,,,,e
Person_08,Project_045,Developer,,,,,,s,,,,,,40,40,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_09,Project_045,Manager,,,,,,s,,,,,,,,40,40,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_04,Project_045,Analyst,,,,,,s,,,,,,,40,40,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_16,Project_045,Analyst,,,,,,s,,,,,,40,40,40,40,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_08,Project_046,Developer,,,s,40,40,40,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_14,Project_046,Developer,,,s,,40,40,40,40,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_047,Manager,,,,,,,s,,,,,40,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_09,Project_047,Manager,,,,,,,s,,,,,,40,40,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_11,Project_047,Developer,,,,,,,s,,,,,,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_13,Project_047,Analyst,,,,,,,s,,,,,,,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_048,Developer,,,,,,,,,,,,,,,,s,,,,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,e,,,,,
Person_07,Project_048,Analyst,,,,,,,,,,,,,,,,s,,,,,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,e,,,,,
Person_03,Project_048,Manager,,,,,,,,,,,,,,,,s,,,,,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,e,,,,,
Person_18,Project_048,Manager,,,,,,,,,,,,,,,,s,,,,,40,40,,,,,,,,,,,,,,,,,,,,,,,,,e,,,,,
Person_12,Project_049,Manager,,,,,,,,,,,,,,,,,,,,s,,,,,,40,40,40,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,e
Person_13,Project_049,Analyst,,,,,,,,,,,,,,,,,,,,s,,,,,,,,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,e
Person_03,Project_049,Manager,,,,,,,,,,,,,,,,,,,,s,,,,,,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,e
Person_17,Project_050,Developer,,,,,,,,,,,,,s,,,,,,,40,40,40,40,40,40,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,
Person_19,Project_050,Analyst,,,,,,,,,,,,,s,,,,,,,40,40,40,40,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,
Person_08,Project_050,Developer,,,,,,,,,,,,,s,,,,,,,,,,,40,40,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,
Person_09,Project_051,Manager,,,,,,,,,,,,,,,,s,,,,,40,40,40,40,40,,,e,,,,,,,,,,,,,,,,,,,,,,,,
Person_15,Project_051,Manager,,,,,,,,,,,,,,,,s,,,,,40,40,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,
Person_17,Project_052,Developer,,,,,,,,,,,,,,,,,s,,,40,40,40,40,40,40,,,,,,,e,,,,,,,,,,,,,,,,,,,,
Person_20,Project_052,Developer,,,,,,,,,,,,,,,,,s,,,,40,40,40,40,,,,,,,,e,,,,,,,,,,,,,,,,,,,,
Person_15,Project_053,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,40,40,40,40,40,40,,,,,,,e,,,,
Person_04,Project_053,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,,40,40,40,40,,,,,,,,e,,,,
Person_16,Project_053,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,40,,,,,,,,,,,,e,,,,
Person_08,Project_054,Developer,,,,,,,,,s,,,,,,,,,,,,,,,,40,40,40,40,40,40,40,40,40,,,,,,,,,,,,e,,,,,,,
Person_13,Project_054,Analyst,,,,,,,,,s,,,,,,,,,,,,,,,,40,40,40,40,,,,,,,,,,,,,,,,,e,,,,,,,
Person_02,Project_054,Developer,,,,,,,,,s,,,,,,,,,,,,,,,,40,40,40,40,40,,,,,,,,,,,,,,,,e,,,,,,,
Person_15,Project_055,Manager,,,,,,,,,,,,,,s,,,,,,,,,,40,40,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,,e
Person_03,Project_055,Manager,,,,,,,,,,,,,,s,,,,,,,,,,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,,e
Person_05,Project_056,Developer,,,s,,,,,,,,,,,,,,,,,40,40,40,40,40,,,,,,,,,,,,,,,,e,,,,,,,,,,,,
Person_02,Project_056,Developer,,,s,,,,,,,,,,,,,,,,,,40,40,40,40,,,,,,,,,,,,,,,,e,,,,,,,,,,,,
Person_10,Project_056,Analyst,,,s,,,,,,,,,,,,,,,,,40,40,40,,,,,,,,,,,,,,,,,,e,,,,,,,,,,,,
Person_14,Project_056,Developer,,,s,,,,,,,,,,,,,,,,,,,40,40,40,,,,,,,,,,,,,,,,e,,,,,,,,,,,,
Person_14,Project_057,Developer,,,,,,,,,,,,,,,s,40,40,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_11,Project_057,Developer,,,,,,,,,,,,,,,s,40,40,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_11,Project_058,Developer,,,,,,,,,s,,,,,,,,,,,40,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,e,,,,
Person_15,Project_058,Manager,,,,,,,,,s,,,,,,,,,,,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,e,,,,
Person_14,Project_058,Developer,,,,,,,,,s,,,,,,,,,,,,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,e,,,,
Person_16,Project_058,Analyst,,,,,,,,,s,,,,,,,,,,,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,,e,,,,
Person_03,Project_059,Manager,s,,,,,,,,,,,40,40,40,40,40,40,40,40,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_10,Project_059,Analyst,s,,,,,,,,,,,,40,40,40,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_13,Project_059,Analyst,s,,,,,,,,,,,,,,,40,40,40,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_04,Project_059,Analyst,s,,,,,,,,,,,40,40,40,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_060,Manager,,,,,,,,,,,,,,,,,,,,s,,,,,,,,,,,,,,40,40,40,40,40,40,40,,,,,,,,,,,,e
Person_07,Project_060,Analyst,,,,,,,,,,,,,,,,,,,,s,,,,,,,,,,,,,,,,,,40,40,40,,,,,,,,,,,,e
Person_16,Project_060,Analyst,,,,,,,,,,,,,,,,,,,,s,,,,,,,,,,,,,,40,40,40,40,40,40,,,,,,,,,,,,,e
Person_09,Project_061,Manager,s,,,,,,,,,,,,,,,,,,,40,40,40,40,40,40,40,,e,,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_061,Manager,s,,,,,,,,,,,,,,,,,,,,40,40,40,40,40,,,e,,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_062,Manager,,,,,,,,,,,,,,,,,s,,,40,40,40,40,40,40,,,,,,e,,,,,,,,,,,,,,,,,,,,,
Person_15,Project_062,Manager,,,,,,,,,,,,,,,,,s,,,40,40,40,40,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,
Person_14,Project_062,Developer,,,,,,,,,,,,,,,,,s,,,40,40,40,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,
Person_09,Project_062,Manager,,,,,,,,,,,,,,,,,s,,,,,40,40,40,,,,,,,e,,,,,,,,,,,,,,,,,,,,,
Person_17,Project_063,Developer,,,s,,,,,,,,,,,,,,,,,40,40,40,40,40,40,40,,,,,,,,,,,e,,,,,,,,,,,,,,,
Person_02,Project_063,Developer,,,s,,,,,,,,,,,,,,,,,,,,40,40,40,,,,,,,,,,,,e,,,,,,,,,,,,,,,
Person_01,Project_063,Analyst,,,s,,,,,,,,,,,,,,,,,40,40,40,40,40,,,,,,,,,,,,,e,,,,,,,,,,,,,,,
Person_05,Project_064,Developer,,,,,,,,,,,,,,,,,,,,,s,,,40,40,40,40,40,40,,,,,,e,,,,,,,,,,,,,,,,,
