Person,Project,Role,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52
Person_10,Project_006,Analyst,,,,,,,,,,,,,s,,,,,10,40,15,40,15,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,
Person_06,Project_006,Manager,,,,,,,,,,,,,s,,,,35,40,20,40,35,40,20,40,25,10,40,,e,,,,,,,,,,,,,,,,,,,,,,,
Person_13,Project_006,Analyst,,,,,,,,,,,,,s,,,,,,,,40,40,40,25,10,25,,,e,,,,,,,,,,,,,,,,,,,,,,,
Person_06,Project_007,Manager,,,,s,,,,,,,,,,,,,,,,,,,,,,10,40,10,,,,,,,,,,,,,,e,,,,,,,,,,
Person_11,Project_007,Developer,,,,s,,,,,,,,,,,,,,,,25,25,15,40,,,,,,,,,,,,,,,,,,,e,,,,,,,,,,
Person_13,Project_007,Analyst,,,,s,,,,,,,,,,,,,,,,,,,25,40,40,35,,,,,,,,,,,,,,,,e,,,,,,,,,,
Person_03,Project_007,Manager,,,,s,,,,,,,,,,,,,,,,35,40,35,25,40,25,40,40,40,,,,,,,,,,,,,,e,,,,,,,,,,
Person_15,Project_008,Manager,,,,,,,,s,,,,,,,,,,,,,,40,40,25,40,40,25,20,,,,,,,,,,,,,,,,,,,,e,,,,
Person_17,Project_008,Developer,,,,,,,,s,,,,,,,,,,,,,,,,,35,25,10,15,25,40,,,,,,,,,,,,,,,,,,e,,,,
Person_10,Project_008,Analyst,,,,,,,,s,,,,,,,,,,,,,,,,10,40,20,40,40,40,,,,,,,,,,,,,,,,,,,e,,,,
Person_06,Project_008,Manager,,,,,,,,s,,,,,,,,,,,,,,40,40,30,40,20,10,15,40,10,40,,,,,,,,,,,,,,,,,e,,,,
Person_09,Project_008,Manager,,,,,,,,s,,,,,,,,,,,,,,,,10,40,40,40,40,35,,,,,,,,,,,,,,,,,,,e,,,,
Person_09,Project_009,Manager,,,,,,,,,,,,,,,s,,,,,,,,,,,,,30,40,35,40,,,,,,,,,,,,,,,,,,,,,e
Person_17,Project_009,Developer,,,,,,,,,,,,,,,s,,,,,,,,,15,35,40,35,40,40,35,,,,,,,,,,,,,,,,,,,,,,e
Person_01,Project_009,Analyst,,,,,,,,,,,,,,,s,,,,,,,,,,,,10,20,25,40,15,,,,,,,,,,,,,,,,,,,,,e
Person_03,Project_009,Manager,,,,,,,,,,,,,,,s,,,,,,,40,40,10,40,20,40,15,40,20,40,10,,,,,,,,,,,,,,,,,,,,e
Person_09,Project_010,Manager,s,,,,,,,,,,,,,,,,,,40,20,40,15,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,
Person_05,Project_010,Developer,s,,,,,,,,,,,,,,,,,,,,40,40,40,10,25,,,e,,,,,,,,,,,,,,,,,,,,,,,,
Person_04,Project_010,Analyst,s,,,,,,,,,,,,,,,,40,40,40,20,30,15,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,
Person_15,Project_010,Manager,s,,,,,,,,,,,,,,,35,40,40,40,40,40,15,20,40,40,,,e,,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_011,Manager,s,,,,,,,,,,,,,,10,35,40,30,40,40,25,15,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,
Person_11,Project_011,Developer,s,,,,,,,,,,,,,,,40,15,10,40,40,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,
Person_10,Project_011,Analyst,s,,,,,,,,,,,,,,20,40,40,25,25,15,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_011,Manager,s,,,,,,,,,,,,,,,25,40,40,10,20,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,
Person_09,Project_011,Manager,s,,,,,,,,,,,,,,,,,,40,10,20,40,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,
Person_09,Project_012,Manager,s,,,,,,,,,,,,,,,,,,,,,20,40,20,40,40,15,40,30,30,40,20,40,,,,,,,,e,,,,,,,,,,,
Person_02,Project_012,Developer,s,,,,,,,,,,,,,,,,,,,,,,,40,25,40,40,20,40,,,,,,,,,,,,e,,,,,,,,,,,
Person_13,Project_012,Analyst,s,,,,,,,,,,,,,,,,,,,,,,40,20,40,10,40,40,40,,,,,,,,,,,,e,,,,,,,,,,,
Person_12,Project_012,Manager,s,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,40,40,40,,,,,,,,,,,e,,,,,,,,,,,
Person_06,Project_012,Manager,s,,,,,,,,,,,,,,,,,,,,,10,40,40,25,25,10,40,,,,,,,,,,,,,e,,,,,,,,,,,
Person_06,Project_013,Manager,,,,s,,,,,,,,,,,,,,,,,,,40,35,40,25,40,35,40,,,,,,,,,,,,,,,,,,,,,,e,
Person_14,Project_013,Developer,,,,s,,,,,,,,,,,,,,,,,,10,10,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,e,
Person_10,Project_013,Analyst,,,,s,,,,,,,,,,,,,,,,,,,,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,,e,
Person_15,Project_013,Manager,,,,s,,,,,,,,,,,,,,,,,,40,15,40,40,10,35,40,40,40,10,40,,,,,,,,,,,,,,,,,,,e,
Person_12,Project_014,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,s,40,15,40,40,25,40,15,35,40,30,30,40,,,,,,e,,,,,,,
Person_08,Project_014,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,,,,40,40,40,40,40,25,,,,,,e,,,,,,,
Person_16,Project_014,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,,25,40,40,15,,,,,,,,,,e,,,,,,,
Person_17,Project_014,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,s,40,20,15,10,35,35,25,,,,,,,,,,,e,,,,,,,
Person_09,Project_015,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,,,,,,,40,40,,e,,,,,,,,,,,,,
Person_05,Project_015,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,,,40,30,20,25,10,,,e,,,,,,,,,,,,,
Person_01,Project_015,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,,,30,40,40,30,,,,e,,,,,,,,,,,,,
Person_15,Project_015,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,,,40,40,40,10,20,40,,e,,,,,,,,,,,,,
Person_18,Project_016,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,30,30,40,40,40,35,40,,,,,,,,,e,,,,
Person_20,Project_016,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,15,40,40,10,30,40,,,,,,,,,,,e,,,,
Person_07,Project_016,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,,,40,40,30,30,15,,,,,,,,,e,,,,
Person_12,Project_016,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,10,40,10,40,35,40,30,15,40,40,40,,,,,,,,e,,,,
Person_09,Project_017,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,,,,,,,,,40,40,15,20,,,e,,,,,
Person_17,Project_017,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,,,,40,10,20,40,,,,,,,,e,,,,,
Person_01,Project_017,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,,,,40,40,15,30,30,40,40,,,,,e,,,,,
Person_12,Project_017,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,15,40,40,40,25,25,40,15,25,40,40,20,,,e,,,,,
Person_18,Project_018,Manager,,,s,,,,,,,,,,,,,,,,,,,,,40,20,40,,,,,,,,,,,,,,,,e,,,,,,,,,,
Person_20,Project_018,Developer,,,s,,,,,,,,,,,,,,,,,,,,,,40,40,10,,,,,,,,,,,,,,,e,,,,,,,,,,
Person_19,Project_018,Analyst,,,s,,,,,,,,,,,,,,,,,,,10,15,40,15,35,,,,,,,,,,,,,,,,e,,,,,,,,,,
Person_06,Project_018,Manager,,,s,,,,,,,,,,,,,,,,,,,10,35,40,20,40,40,20,,,,,,,,,,,,,,e,,,,,,,,,,
Person_15,Project_019,Manager,,,,,,,,,,,,,,,,,,,,,,,,s,,,25,40,25,20,40,,,,,,,,,,,,,e,,,,,,,,
Person_20,Project_019,Developer,,,,,,,,,,,,,,,,,,,,,,,,s,,,,,,25,40,15,15,,,,,,,,,,,e,,,,,,,,
Person_13,Project_019,Analyst,,,,,,,,,,,,,,,,,,,,,,,,s,,,,,,40,40,40,40,,,,,,,,,,,e,,,,,,,,
Person_09,Project_019,Manager,,,,,,,,,,,,,,,,,,,,,,,,s,40,35,40,35,10,15,40,40,20,40,40,,,,,,,,,e,,,,,,,,
Person_07,Project_019,Analyst,,,,,,,,,,,,,,,,,,,,,,,,s,,35,20,40,40,,,,,,,,,,,,,,,e,,,,,,,,
Person_18,Project_020,Manager,,,,s,,,,,,,,,,,,,,,,,,,,,,40,10,30,30,,,,,,,,,,,,,,,,e,,,,,,,
Person_20,Project_020,Developer,,,,s,,,,,,,,,,,,,,,,,,,,,,,40,30,,,,,,,,,,,,,,,,,e,,,,,,,
Person_04,Project_020,Analyst,,,,s,,,,,,,,,,,,,,,,,,,,10,40,,,,,,,,,,,,,,,,,,,,e,,,,,,,
Person_12,Project_020,Manager,,,,s,,,,,,,,,,,,,,,,,,,,30,20,25,20,40,15,,,,,,,,,,,,,,,,e,,,,,,,
Person_15,Project_021,Manager,s,,,,,,,,,,,,,,,,,,,,,,40,30,40,40,35,,,,,,,,,,,e,,,,,,,,,,,,,,
Person_14,Project_021,Developer,s,,,,,,,,,,,,,,,,,,,,,40,40,40,15,,,,,,,,,,,,,e,,,,,,,,,,,,,,
Person_04,Project_021,Analyst,s,,,,,,,,,,,,,,,,,,,,30,40,40,10,15,,,,,,,,,,,,,e,,,,,,,,,,,,,,
Person_06,Project_021,Manager,s,,,,,,,,,,,,,,,,,,,,20,30,10,40,30,20,25,25,10,40,,,,,,,,e,,,,,,,,,,,,,,
Person_03,Project_022,Manager,,,,,,s,,,,,,,,,,,,,,,,,25,40,40,40,25,20,40,,,,,,,,,,,,,,,,,,,,,,,e
Person_11,Project_022,Developer,,,,,,s,,,,,,,,,,,,,,,,,,,,,40,15,10,40,,,,,,,,,,,,,,,,,,,,,,e
Person_10,Project_022,Analyst,,,,,,s,,,,,,,,,,,,,,,,,,,,,25,25,40,40,40,40,,,,,,,,,,,,,,,,,,,,e
Person_15,Project_022,Manager,,,,,,s,,,,,,,,,,,,,,,,40,15,20,25,10,25,40,40,40,40,40,35,,,,,,,,,,,,,,,,,,,e
Person_19,Project_022,Analyst,,,,,,s,,,,,,,,,,,,,,,,40,40,40,40,35,20,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_09,Project_023,Manager,,,,,,,,s,,,,,,,,,,40,40,10,40,10,20,35,,,,e,,,,,,,,,,,,,,,,,,,,,,,,
Person_14,Project_023,Developer,,,,,,,,s,,,,,,,,,,40,30,30,40,40,10,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,
Person_04,Project_023,Analyst,,,,,,,,s,,,,,,,,,20,40,40,10,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_023,Manager,,,,,,,,s,,,,,,,,,40,35,25,40,10,40,40,20,20,40,20,e,,,,,,,,,,,,,,,,,,,,,,,,
Person_09,Project_024,Manager,,,,,,,,,,,,,,,s,40,25,30,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_17,Project_024,Developer,,,,,,,,,,,,,,,s,,30,40,40,40,30,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_19,Project_024,Analyst,,,,,,,,,,,,,,,s,40,30,35,40,35,40,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_024,Manager,,,,,,,,,,,,,,,s,40,30,40,20,25,40,30,35,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_20,Project_024,Developer,,,,,,,,,,,,,,,s,,,,,40,20,30,35,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_025,Manager,,,,,,,,,,,,,,,,,,,,,,,s,,,,,,,,25,10,30,20,40,,,,,,e,,,,,,,,,,,
Person_17,Project_025,Developer,,,,,,,,,,,,,,,,,,,,,,,s,,,,,,,,,,40,35,30,,,,,,e,,,,,,,,,,,
Person_04,Project_025,Analyst,,,,,,,,,,,,,,,,,,,,,,,s,,,,,40,40,40,40,40,10,,,,,,,,e,,,,,,,,,,,
Person_18,Project_025,Manager,,,,,,,,,,,,,,,,,,,,,,,s,,,,,25,40,30,35,40,40,40,40,,,,,,e,,,,,,,,,,,
Person_09,Project_026,Manager,,,,,,,,,s,,,,,,,,,25,35,35,40,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_20,Project_026,Developer,,,,,,,,,s,,,,,,,,,,,,40,40,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_07,Project_026,Analyst,,,,,,,,,s,,,,,,,,,,,20,35,10,35,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_026,Manager,,,,,,,,,s,,,,,,,,,10,25,40,40,40,35,35,15,e,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_027,Manager,s,,,,,,,,,,,,,,,,,,,,,40,40,15,10,,,,,,,,,,e,,,,,,,,,,,,,,,,,
Person_11,Project_027,Developer,s,,,,,,,,,,,,,,,,,,,,,,40,40,40,,,,,,,,,,e,,,,,,,,,,,,,,,,,
Person_04,Project_027,Analyst,s,,,,,,,,,,,,,,,,,,,,,40,40,40,25,40,40,,,,,,,,e,,,,,,,,,,,,,,,,,
Person_12,Project_027,Manager,s,,,,,,,,,,,,,,,,,,,,,35,40,40,40,40,40,30,40,,,,,,e,,,,,,,,,,,,,,,,,
Person_05,Project_027,Developer,s,,,,,,,,,,,,,,,,,,,,,40,40,40,,,,,,,,,,,e,,,,,,,,,,,,,,,,,
Person_09,Project_028,Manager,s,,,,,,,,,,,,,,,,,,,,,,25,40,10,40,35,40,,,,,,,,,,,,,,e,,,,,,,,,,
Person_14,Project_028,Developer,s,,,,,,,,,,,,,,,,,,,,,,15,40,30,,,,,,,,,,,,,,,,,e,,,,,,,,,,
Person_13,Project_028,Analyst,s,,,,,,,,,,,,,,,,,,,,,,,15,40,35,40,,,,,,,,,,,,,,,e,,,,,,,,,,
Person_12,Project_028,Manager,s,,,,,,,,,,,,,,,,,,,,,40,40,10,40,30,10,40,40,40,,,,,,,,,,,,e,,,,,,,,,,
Person_12,Project_029,Manager,s,,,,,,,,,,,,,,,,,,,25,30,40,40,40,30,,,,,,,,e,,,,,,,,,,,,,,,,,,,
Person_14,Project_029,Developer,s,,,,,,,,,,,,,,,,,,,,,,,,,25,40,40,,,,,e,,,,,,,,,,,,,,,,,,,
Person_13,Project_029,Analyst,s,,,,,,,,,,,,,,,,,,,,40,40,20,40,40,40,,,,,,,e,,,,,,,,,,,,,,,,,,,
Person_18,Project_029,Manager,s,,,,,,,,,,,,,,,,,,,40,15,15,40,30,40,25,40,40,,,,,e,,,,,,,,,,,,,,,,,,,
Person_06,Project_030,Manager,s,,,,,,,,,,,,,,,,,,,,,,,,,,40,20,40,,,,,,,,,,,,,,,,,,e,,,,,
Person_02,Project_030,Developer,s,,,,,,,,,,,,,,,,,,,,,,40,40,40,20,,,,,,,,,,,,,,,,,,,,,e,,,,,
Person_10,Project_030,Analyst,s,,,,,,,,,,,,,,,,,,,,,,,,30,40,40,,,,,,,,,,,,,,,,,,,,e,,,,,
Person_15,Project_030,Manager,s,,,,,,,,,,,,,,,,,,,,,40,25,40,15,15,20,20,15,20,,,,,,,,,,,,,,,,,e,,,,,
Person_13,Project_030,Analyst,s,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,35,,,,,,,,,,,,,,,,,e,,,,,
Person_03,Project_031,Manager,s,,,,,,,,,,15,40,40,35,20,25,40,40,40,30,30,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_031,Developer,s,,,,,,,,,,,10,20,35,25,40,25,25,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_10,Project_031,Analyst,s,,,,,,,,,,,,,,,,10,25,10,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_06,Project_032,Manager,,,,,,,,,,s,,,,,,,,,,,,,40,40,40,15,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_11,Project_032,Developer,,,,,,,,,,s,,,,,,,,,,,,,40,35,40,10,20,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_01,Project_032,Analyst,,,,,,,,,,s,,,,,,,,,,,,,,,,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,e
Person_12,Project_032,Manager,,,,,,,,,,s,,,,,,,,,,,,40,40,10,15,15,40,40,40,35,30,30,,,,,,,,,,,,,,,,,,,,e
Person_03,Project_033,Manager,,,,,,,,,,,,,,s,,,,,,,,,,,,30,30,40,20,40,10,10,40,40,35,,,,,,,,,,,,,,,,,e
Person_14,Project_033,Developer,,,,,,,,,,,,,,s,,,,,,,,,,,,,,,,,40,40,40,20,,,,,,,,,,,,,,,,,,e
Person_16,Project_033,Analyst,,,,,,,,,,,,,,s,,,,,,,,,,,,,,,,,40,30,35,40,,,,,,,,,,,,,,,,,,e
Person_06,Project_034,Manager,,,,,,s,,,,,,,,,,,,,,,,,,,,,35,40,40,40,,,,,,,,,,,,,,,,,,,,e,,
Person_02,Project_034,Developer,,,,,,s,,,,,,,,,,,,,,,,,,,,,20,40,40,40,35,,,,,,,,,,,,,,,,,,,e,,
Person_04,Project_034,Analyst,,,,,,s,,,,,,,,,,,,,,,,40,35,10,25,15,40,40,,,,,,,,,,,,,,,,,,,,,,e,,
Person_15,Project_034,Manager,,,,,,s,,,,,,,,,,,,,,,,20,40,10,40,15,40,40,35,40,40,,,,,,,,,,,,,,,,,,,e,,
Person_07,Project_034,Analyst,,,,,,s,,,,,,,,,,,,,,,,,,,,40,15,40,35,,,,,,,,,,,,,,,,,,,,,e,,
Person_03,Project_035,Manager,s,,,,,,,,,,,,,,,,,,,,,,,40,15,40,30,40,35,,,,,,,,,,,,,e,,,,,,,,,,
Person_02,Project_035,Developer,s,,,,,,,,,,,,,,,,,,,,,,40,25,25,40,40,40,,,,,,,,,,,,,,e,,,,,,,,,,
Person_07,Project_035,Analyst,s,,,,,,,,,,,,,,,,,,,,,,,20,20,40,40,15,15,25,,,,,,,,,,,,e,,,,,,,,,,
Person_09,Project_035,Manager,s,,,,,,,,,,,,,,,,,,,,,25,25,40,40,40,35,40,40,30,40,,,,,,,,,,,e,,,,,,,,,,
Person_18,Project_036,Manager,s,,,,,,,,,,,,,,,,,,,,,,,,,,,20,40,35,40,40,,,e,,,,,,,,,,,,,,,,,
Person_17,Project_036,Developer,s,,,,,,,,,,,,,,,,,,,,,,,,20,40,40,10,40,25,40,,,,e,,,,,,,,,,,,,,,,,
Person_19,Project_036,Analyst,s,,,,,,,,,,,,,,,,,,,,,,20,35,40,30,15,,,,,,,,e,,,,,,,,,,,,,,,,,
Person_15,Project_036,Manager,s,,,,,,,,,,,,,,,,,,,,,20,30,40,10,10,35,40,25,40,40,40,40,,e,,,,,,,,,,,,,,,,,
Person_06,Project_037,Manager,,s,,,,,,,25,40,30,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_14,Project_037,Developer,,s,,,,,,,40,15,20,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_07,Project_037,Analyst,,s,,,,,,35,20,40,40,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_037,Manager,,s,,,,,40,30,40,30,20,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_038,Manager,s,,,,,,,,,,,,,40,40,40,25,,,,,,,,,,,,,,,,,,,,e,,,,,,,,,,,,,,,
Person_17,Project_038,Developer,s,,,,,,,,,,,,10,25,40,,,,,,,,,,,,,,,,,,,,,,e,,,,,,,,,,,,,,,
Person_10,Project_038,Analyst,s,,,,,,,,,,,,40,15,20,30,40,,,,,,,,,,,,,,,,,,,,e,,,,,,,,,,,,,,,
Person_15,Project_038,Manager,s,,,,,,,,,,,,40,35,15,40,40,40,,,,,,,,,,,,,,,,,,,e,,,,,,,,,,,,,,,
Person_09,Project_039,Manager,,,,,,,s,,,,,,,,,,,,,,,10,30,35,40,,,,,,,,,,,,,,,,,,,,,e,,,,,,
Person_20,Project_039,Developer,,,,,,,s,,,,,,,,,,,,,,,,,40,15,20,,,,,,,,,,,,,,,,,,,,e,,,,,,
Person_01,Project_039,Analyst,,,,,,,s,,,,,,,,,,,,,,,,,35,40,40,40,40,30,,,,,,,,,,,,,,,,,e,,,,,,
Person_15,Project_039,Manager,,,,,,,s,,,,,,,,,,,,,,,30,30,20,40,40,40,35,35,,,,,,,,,,,,,,,,,e,,,,,,
Person_06,Project_040,Manager,,,,,,,,,,s,,,,,,,,,,,,,,,40,40,40,15,,,,,,,,,,,,,,,,,,e,,,,,,
Person_05,Project_040,Developer,,,,,,,,,,s,,,,,,,,,,,,,,,,,40,40,40,,,,,,,,,,,,,,,,,e,,,,,,
Person_13,Project_040,Analyst,,,,,,,,,,s,,,,,,,,,,,,,30,30,40,40,,,,,,,,,,,,,,,,,,,,e,,,,,,
Person_03,Project_040,Manager,,,,,,,,,,s,,,,,,,,,,,,15,30,35,40,40,40,35,40,,,,,,,,,,,,,,,,,e,,,,,,
Person_15,Project_041,Manager,s,,,,,,,,,,,,,,,35,40,25,40,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_11,Project_041,Developer,s,,,,,,,,,,,,,40,40,30,40,40,40,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_13,Project_041,Analyst,s,,,,,,,,,,,,,,,35,40,40,40,30,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_041,Manager,s,,,,,,,,,,,,,40,10,40,40,40,40,40,40,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_042,Manager,,,,,,,,,,,,,,s,,,,,,,35,40,40,25,30,e,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_042,Developer,,,,,,,,,,,,,,s,,,,,,15,40,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_13,Project_042,Analyst,,,,,,,,,,,,,,s,,,,,,,,,,40,30,e,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_042,Manager,,,,,,,,,,,,,,s,,,,,,40,35,15,40,40,35,e,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_043,Manager,s,,,,,,,,,,,,40,40,40,40,,,,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,
Person_11,Project_043,Developer,s,,,,,,,,,,,40,20,40,,,,,,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,
Person_16,Project_043,Analyst,s,,,,,,,,,,,,25,35,40,40,,,,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,
Person_15,Project_043,Manager,s,,,,,,,,,,,40,30,40,10,30,40,,,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_044,Manager,,,,,,,,,,,,,,,s,,,,,,,15,40,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_20,Project_044,Developer,,,,,,,,,,,,,,,s,,,,,,,,35,20,40,40,10,40,,,,,,,,,,,,,,,,,,,,,,,,e
Person_10,Project_044,Analyst,,,,,,,,,,,,,,,s,,,,,,,,,,,,,10,25,40,,,,,,,,,,,,,,,,,,,,,,e
