Person,Project,Role,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52
Person_15,Project_06,developer,,,,,,,,,,,,,s,40,30,40,30,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_06,manager,,,,,,,,,,,,,s,20,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_05,Project_07,developer,s,,,,,,,,,,,40,40,40,15,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_09,Project_07,developer,s,,,,,,,,,,,25,10,20,15,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_17,Project_07,analyst,s,,,,,,,,,,,40,40,40,15,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_14,Project_08,developer,s,,,,,,,,,,,40,40,30,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_10,Project_08,developer,s,,,,,,,,,,,40,40,40,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_20,Project_08,analyst,s,,,,,,,,,,,40,25,40,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_09,Project_09,developer,s,,,,,,,,,,,,,,,,,,,,,,15,40,40,30,20,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_12,Project_09,developer,s,,,,,,,,,,,,,,,,,,,,,,15,40,40,40,20,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_19,Project_09,analyst,s,,,,,,,,,,,,,,,,,,,,,,25,40,40,30,40,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_06,Project_10,developer,s,,,,,,,,,,,,,,,,40,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_04,Project_10,manager,s,,,,,,,,,,,,,,,,25,40,40,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_15,Project_11,developer,s,,,,,,,,,,,,,,,,,,,,,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_07,Project_11,developer,s,,,,,,,,,,,,,,,,,,,,,10,40,20,35,,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_18,Project_11,analyst,s,,,,,,,,,,,,,,,,,,,,,40,30,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_15,Project_12,developer,s,,,,,,,,,,,40,35,40,40,40,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_13,Project_12,developer,s,,,,,,,,,,,40,25,15,40,20,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_22,Project_12,analyst,s,,,,,,,,,,,40,40,40,35,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_08,Project_13,developer,s,15,40,20,40,,,,,,,,,,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_07,Project_13,developer,s,20,10,35,10,,,,,,,,,,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_22,Project_13,analyst,s,40,35,30,40,,,,,,,,,,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_11,Project_14,developer,s,,,,,,,,,,40,30,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_02,Project_14,manager,s,,,,,,,,,,40,40,10,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_14,Project_15,developer,s,,,,,,,,,,,,,,,,,,,,,,,,20,20,20,40,,,,,,,,,,,,,,,,,,,,,,,,e
Person_08,Project_15,developer,s,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,35,,,,,,,,,,,,,,,,,,,,,,,,e
Person_19,Project_15,analyst,s,,,,,,,,,,,,,,,,,,,,,,,,35,40,35,40,,,,,,,,,,,,,,,,,,,,,,,,e
Person_06,Project_16,developer,s,,,,,,,,,,,40,25,10,35,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_16,Project_16,developer,s,,,,,,,,,,,40,30,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_24,Project_16,analyst,s,,,,,,,,,,,10,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_10,Project_17,developer,s,,,,,,,,,,,,,,,,,,,,,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_16,Project_17,developer,s,,,,,,,,,,,,,,,,,,,,,40,20,25,40,,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_04,Project_17,manager,s,,,,,,,,,,,,,,,,,,,,,40,10,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_11,Project_18,developer,,,,,,,,,,,,,,,,,,,,,s,25,40,40,15,e,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_07,Project_18,developer,,,,,,,,,,,,,,,,,,,,,s,40,35,40,20,e,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_21,Project_18,analyst,,,,,,,,,,,,,,,,,,,,,s,40,35,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_16,Project_19,developer,s,,,,,40,40,20,40,25,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_10,Project_19,developer,s,,,,,25,25,40,40,40,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_23,Project_19,analyst,s,,,,,40,40,40,40,15,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_11,Project_20,developer,s,40,10,40,10,40,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_14,Project_20,developer,s,10,40,40,40,10,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_20,manager,s,40,25,40,40,40,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_05,Project_21,developer,s,,,,,,,,,,,,,,,,,,,,,,20,40,15,40,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_16,Project_21,developer,s,,,,,,,,,,,,,,,,,,,,,,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_03,Project_21,manager,s,,,,,,,,,,,,,,,,,,,,,,10,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_14,Project_22,developer,s,,,,,,,,,,,,,,,,,,,,,,15,40,15,25,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_13,Project_22,developer,s,,,,,,,,,,,,,,,,,,,,,,40,25,40,35,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_18,Project_22,analyst,s,,,,,,,,,,,,,,,,,,,,,,40,35,20,25,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_08,Project_23,developer,s,,,,,,,,,,,,,,,,,,,,,,40,25,30,20,40,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_12,Project_23,developer,s,,,,,,,,,,,,,,,,,,,,,,40,25,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_17,Project_23,analyst,s,,,,,,,,,,,,,,,,,,,,,,30,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_06,Project_24,developer,s,10,40,40,35,40,30,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_05,Project_24,developer,s,40,40,40,30,40,30,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_20,Project_24,analyst,s,30,20,15,40,20,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
