Person,Project,Role,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52
Mgr_01,ProjectA_05,manager,,,,,,,,,,,,,,,,,,s,40,40,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dev_01,ProjectA_06,developer,,,,,,,,,,,,,,,,,,s,,40,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ana_02,ProjectA_06,analyst,,,,,,,,,,,,,,,,,,s,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mgr_02,ProjectA_06,manager,,,,,,,,,,,,,,,,,,s,40,40,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dev_01,ProjectA_07,developer,,,,,,,,,,,,,,,,,,s,,40,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ana_03,ProjectA_07,analyst,,,,,,,,,,,,,,,,,,s,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mgr_01,ProjectA_07,manager,,,,,,,,,,,,,,,,,,s,40,40,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dev_01,ProjectA_08,developer,,,,,,,,,,,,,,,,,,s,,40,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ana_04,ProjectA_08,analyst,,,,,,,,,,,,,,,,,,s,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mgr_02,ProjectA_08,manager,,,,,,,,,,,,,,,,,,s,40,40,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dev_01,ProjectA_09,developer,,,,,,,,,,,,,,,,,,s,,40,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ana_01,ProjectA_09,analyst,,,,,,,,,,,,,,,,,,s,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mgr_01,ProjectA_09,manager,,,,,,,,,,,,,,,,,,s,40,40,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dev_01,ProjectA_10,developer,,,,,,,,,,,,,,,,,,s,,40,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ana_02,ProjectA_10,analyst,,,,,,,,,,,,,,,,,,s,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mgr_02,ProjectA_10,manager,,,,,,,,,,,,,,,,,,s,40,40,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dev_11,ProjectA_11,developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,,e,,,,,,,,,,,,,,,,,,,
Ana_03,ProjectA_11,analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,,e,,,,,,,,,,,,,,,,,,,
Dev_12,ProjectA_12,developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,,e,,,,,,,,,,,,,,,,,,,
Ana_04,ProjectA_12,analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,,e,,,,,,,,,,,,,,,,,,,
Dev_01,ProjectA_13,developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,,e,,,,,,,,,,,,,,,,,,,
Ana_01,ProjectA_13,analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,,e,,,,,,,,,,,,,,,,,,,
