Person,Project,Role,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52
Person_03,Project_003,Manager,,,,,,,,,,,,,,,,,,,,40,30,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_01,Project_003,Analyst,,,,,,,,,,,,,,,,,,,,,40,10,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_04,Project_003,Analyst,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_001,Developer,,,,,,,,,,,,,,,,,,,40,,,40,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_001,Manager,,,,,,,,,,,,,,,,,,,40,,40,15,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_01,Project_001,Analyst,,,,,,,,,,,,,,,,,,,40,,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_08,Project_001,Developer,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_01,Project_005,Analyst,,,,,,,,,,,,,,,,,,,,40,10,15,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_005,Developer,,,,,,,,,,,,,,,,,,,,10,30,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_005,Manager,,,,,,,,,,,,,,,,,,,,40,40,25,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_004,Developer,,,,,,,,,,,,,,,,,,,,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_004,Manager,,,,,,,,,,,,,,,,,,,,25,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_01,Project_004,Analyst,,,,,,,,,,,,,,,,,,,,40,35,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
