Person,Project,Role,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52
Person_09,Project_028,Manager,,,,,,,,,,,,,,,,,,,,,,,25,40,10,40,35,40,,,,,,,,,,,,,,,,,,,,,,,,
Person_14,Project_028,Developer,,,,,,,,,,,,,,,,,,,,,,,15,40,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_13,Project_028,Analyst,,,,,,,,,,,,,,,,,,,,,,,,15,40,35,40,,,,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_028,Manager,,,,,,,,,,,,,,,,,,,,,,40,40,10,40,30,10,40,40,40,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_029,Manager,,,,,,,,,,,,,,,,,,,,25,30,40,40,40,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_14,Project_029,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,25,40,40,,,,,,,,,,,,,,,,,,,,,,,,
Person_13,Project_029,Analyst,,,,,,,,,,,,,,,,,,,,,40,40,20,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_029,Manager,,,,,,,,,,,,,,,,,,,,40,15,15,40,30,40,25,40,40,,,,,,,,,,,,,,,,,,,,,,,,
Person_06,Project_030,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,40,20,40,,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_030,Developer,,,,,,,,,,,,,,,,,,,,,,,40,40,40,20,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_10,Project_030,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,30,40,40,,,,,,,,,,,,,,,,,,,,,,,,,
Person_15,Project_030,Manager,,,,,,,,,,,,,,,,,,,,,,40,25,40,15,15,20,20,15,20,,,,,,,,,,,,,,,,,,,,,,
Person_13,Project_030,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,35,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_031,Manager,,,,,,,,,,,15,40,40,35,20,25,40,40,40,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_031,Developer,,,,,,,,,,,,10,20,35,25,40,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_10,Project_031,Analyst,,,,,,,,,,,,,,,,,10,25,10,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_06,Project_032,Manager,,,,,,,,,,,,,,,,,,,,,,,40,40,40,15,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_11,Project_032,Developer,,,,,,,,,,,,,,,,,,,,,,,40,35,40,10,20,,,,,,,,,,,,,,,,,,,,,,,,,
Person_01,Project_032,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_032,Manager,,,,,,,,,,,,,,,,,,,,,,40,40,10,15,15,40,40,40,35,30,30,,,,,,,,,,,,,,,,,,,,
Person_03,Project_033,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,30,30,40,20,40,10,10,40,40,35,,,,,,,,,,,,,,,,,
Person_14,Project_033,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,20,,,,,,,,,,,,,,,,,,
Person_16,Project_033,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,30,35,40,,,,,,,,,,,,,,,,,,
Person_06,Project_034,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,35,40,40,40,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_034,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,20,40,40,40,35,,,,,,,,,,,,,,,,,,,,,
Person_04,Project_034,Analyst,,,,,,,,,,,,,,,,,,,,,,40,35,10,25,15,40,40,,,,,,,,,,,,,,,,,,,,,,,,
Person_15,Project_034,Manager,,,,,,,,,,,,,,,,,,,,,,20,40,10,40,15,40,40,35,40,40,,,,,,,,,,,,,,,,,,,,,
Person_07,Project_034,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,40,15,40,35,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_035,Manager,,,,40,15,40,30,40,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_035,Developer,,,40,25,25,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_07,Project_035,Analyst,,,,20,20,40,40,15,15,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_09,Project_035,Manager,,25,25,40,40,40,35,40,40,30,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_036,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,40,35,40,40,,,,,,,,,,,,,,,,,,,,
Person_17,Project_036,Developer,,,,,,,,,,,,,,,,,,,,,,,,,20,40,40,10,40,25,40,,,,,,,,,,,,,,,,,,,,,
Person_19,Project_036,Analyst,,,,,,,,,,,,,,,,,,,,,,,20,35,40,30,15,,,,,,,,,,,,,,,,,,,,,,,,,
Person_15,Project_036,Manager,,,,,,,,,,,,,,,,,,,,,,20,30,40,10,10,35,40,25,40,40,40,40,,,,,,,,,,,,,,,,,,,
Person_06,Project_037,Manager,,,,,,,,,25,40,30,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_14,Project_037,Developer,,,,,,,,,40,15,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_07,Project_037,Analyst,,,,,,,,35,20,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_037,Manager,,,,,,,40,30,40,30,20,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_038,Manager,,,,,,,,,,,,,,40,40,40,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_17,Project_038,Developer,,,,,,,,,,,,,10,25,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_10,Project_038,Analyst,,,,,,,,,,,,,40,15,20,30,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_15,Project_038,Manager,,,,,,,,,,,,,40,35,15,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_09,Project_039,Manager,,,,,,,,,,,,,,,,,,,,,,10,30,35,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_20,Project_039,Developer,,,,,,,,,,,,,,,,,,,,,,,,40,15,20,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_01,Project_039,Analyst,,,,,,,,,,,,,,,,,,,,,,,,35,40,40,40,40,30,,,,,,,,,,,,,,,,,,,,,,,
Person_15,Project_039,Manager,,,,,,,,,,,,,,,,,,,,,,30,30,20,40,40,40,35,35,,,,,,,,,,,,,,,,,,,,,,,
Person_06,Project_040,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,15,,,,,,,,,
Person_05,Project_040,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,,,,,,,,
Person_13,Project_040,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,30,40,40,,,,,,,,,,,
Person_03,Project_040,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,30,35,40,40,40,35,40,,,,,,,,
Person_15,Project_041,Manager,,,,,,,,,,,,,,,,35,40,25,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_11,Project_041,Developer,,,,,,,,,,,,,,40,40,30,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_13,Project_041,Analyst,,,,,,,,,,,,,,,,35,40,40,40,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_041,Manager,,,,,,,,,,,,,,40,10,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_042,Manager,,,,,,,,,,,,,,,,,,,,,35,40,40,25,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_042,Developer,,,,,,,,,,,,,,,,,,,,15,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_13,Project_042,Analyst,,,,,,,,,,,,,,,,,,,,,,,,40,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_042,Manager,,,,,,,,,,,,,,,,,,,,40,35,15,40,40,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_043,Manager,,,,,,,,,,,,,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_11,Project_043,Developer,,,,,,,,,,,,40,20,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_16,Project_043,Analyst,,,,,,,,,,,,,25,35,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_15,Project_043,Manager,,,,,,,,,,,,40,30,40,10,30,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_044,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,40,40,10,,,,,,,,,,,,,
Person_20,Project_044,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,20,40,40,10,40,,,,,,,,,,
Person_10,Project_044,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,25,40,,,,,,,,
Person_09,Project_044,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,10,40,15,40,40,10,40,40,,,,,,,,
Person_11,Project_044,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,30,30,30,,,,,,,,,,,
Person_03,Project_045,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,20,20,10,30,,,,,,,,,,,,,
Person_02,Project_045,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,40,10,30,30,35,,,,,,,,,,,,,,,,,
Person_04,Project_045,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,40,,,,,,,,,,,,,,,,,,
