Person,Project,Role,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52
Mgr_02,ProjectB_W20_08,manager,,,,,,,,,,,,,,,,,,,40,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dev_06,ProjectB_W20_09,developer,,,,,,,,,,,,,,,,,,,40,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ana_04,ProjectB_W20_09,analyst,,,,,,,,,,,,,,,,,,,20,10,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mgr_01,ProjectB_W20_09,manager,,,,,,,,,,,,,,,,,,,40,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dev_02,ProjectB_W27_01,developer,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,
Dev_05,ProjectB_W27_01,developer,,,,,,,,,,,,,,,,,,,,,,,,,,40,,40,,,,,,,,,,,,,,,,,,,,,,,,
Ana_03,ProjectB_W27_01,analyst,,,,,,,,,,,,,,,,,,,,,,,,,,35,40,15,,,,,,,,,,,,,,,,,,,,,,,,
Mgr_01,ProjectB_W27_01,manager,,,,,,,,,,,,,,,,,,,,,,,,,,15,40,,,,,,,,,,,,,,,,,,,,,,,,,
Dev_06,ProjectB_W27_02,developer,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,
Ana_04,ProjectB_W27_02,analyst,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,25,,,,,,,,,,,,,,,,,,,,,,,,
Mgr_02,ProjectB_W27_02,manager,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,,,,,,,,,,,,,,,,,,,,,,,,,
Dev_02,ProjectB_W27_03,developer,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,
Dev_07,ProjectB_W27_03,developer,,,,,,,,,,,,,,,,,,,,,,,,,,35,,40,,,,,,,,,,,,,,,,,,,,,,,,
Ana_05,ProjectB_W27_03,analyst,,,,,,,,,,,,,,,,,,,,,,,,,,10,40,40,,,,,,,,,,,,,,,,,,,,,,,,
Mgr_01,ProjectB_W27_03,manager,,,,,,,,,,,,,,,,,,,,,,,,,,35,15,,,,,,,,,,,,,,,,,,,,,,,,,
Dev_02,ProjectB_W27_04,developer,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,
Dev_08,ProjectB_W27_04,developer,,,,,,,,,,,,,,,,,,,,,,,,,,40,,40,,,,,,,,,,,,,,,,,,,,,,,,
Ana_01,ProjectB_W27_04,analyst,,,,,,,,,,,,,,,,,,,,,,,,,,40,15,40,,,,,,,,,,,,,,,,,,,,,,,,
Mgr_02,ProjectB_W27_04,manager,,,,,,,,,,,,,,,,,,,,,,,,,,25,40,,,,,,,,,,,,,,,,,,,,,,,,,
Dev_09,ProjectB_W27_05,developer,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,15,,,,,,,,,,,,,,,,,,,,,,,,
Ana_02,ProjectB_W27_05,analyst,,,,,,,,,,,,,,,,,,,,,,,,,,30,40,40,,,,,,,,,,,,,,,,,,,,,,,,
Mgr_01,ProjectB_W27_05,manager,,,,,,,,,,,,,,,,,,,,,,,,,,40,10,,,,,,,,,,,,,,,,,,,,,,,,,
Dev_10,ProjectB_W27_06,developer,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,
Ana_03,ProjectB_W27_06,analyst,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,
Mgr_02,ProjectB_W27_06,manager,,,,,,,,,,,,,,,,,,,,,,,,,,35,25,,,,,,,,,,,,,,,,,,,,,,,,,
Dev_02,ProjectB_W27_07,developer,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,
Dev_04,ProjectB_W27_07,developer,,,,,,,,,,,,,,,,,,,,,,,,,,40,,40,,,,,,,,,,,,,,,,,,,,,,,,
Ana_04,ProjectB_W27_07,analyst,,,,,,,,,,,,,,,,,,,,,,,,,,25,40,40,,,,,,,,,,,,,,,,,,,,,,,,
Mgr_01,ProjectB_W27_07,manager,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,,,,,,,,,,,,,,,,,,,,,,,,,
Dev_05,ProjectB_W27_08,developer,,,,,,,,,,,,,,,,,,,,,,,,,,20,40,20,,,,,,,,,,,,,,,,,,,,,,,,
Ana_05,ProjectB_W27_08,analyst,,,,,,,,,,,,,,,,,,,,,,,,,,25,40,40,,,,,,,,,,,,,,,,,,,,,,,,
Mgr_02,ProjectB_W27_08,manager,,,,,,,,,,,,,,,,,,,,,,,,,,35,40,,,,,,,,,,,,,,,,,,,,,,,,,
Dev_01,ProjectB_W27_09,developer,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,
Dev_06,ProjectB_W27_09,developer,,,,,,,,,,,,,,,,,,,,,,,,,,15,,40,,,,,,,,,,,,,,,,,,,,,,,,
Ana_01,ProjectB_W27_09,analyst,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,40,,,,,,,,,,,,,,,,,,,,,,,,
Mgr_01,ProjectB_W27_09,manager,,,,,,,,,,,,,,,,,,,,,,,,,,30,40,,,,,,,,,,,,,,,,,,,,,,,,,
Dev_06,ProjectB_Filler_01,developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,30,10,20,,,,,,,,,,,,,,
Ana_02,ProjectB_Filler_01,analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,40,,,,,,,,,,,,,,
Dev_07,ProjectB_Filler_02,developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,40,35,40,,,,,,,,,,,,,,
Ana_03,ProjectB_Filler_02,analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,25,40,40,,,,,,,,,,,,,,
Dev_08,ProjectB_Filler_03,developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,40,,,,,,,,,,,,,,
Ana_04,ProjectB_Filler_03,analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,20,40,25,,,,,,,,,,,,,,
Dev_09,ProjectB_Filler_04,developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,15,,,,,,,,,,,,,,
Ana_05,ProjectB_Filler_04,analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,15,,,,,,,,,,,,,,
Dev_10,ProjectB_Filler_05,developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,30,,,,,,,,,,,,,,
Ana_01,ProjectB_Filler_05,analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,20,40,10,,,,,,,,,,,,,,
