Person,Project,Role,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52
Person_20,Project_024,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
Person_07,Project_024,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85
Person_02,Project_025,Developer,,,,,,,,,,,,,35,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_11,Project_025,Developer,,,,,,,,,,,,,,,,,,,,,,,10,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,
Person_15,Project_025,Manager,,,,,,,,,,,,40,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_17,Project_026,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,35,,,,,,,,,,,,,,,,,,,
Person_09,Project_026,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,
Person_09,Project_027,Manager,,,,,,,,15,,,,,,,,,,40,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_027,Developer,,,,,,,,,40,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_028,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,40,,,,,,,,,,,,,,
Person_08,Project_028,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,25,,,,,,,,,,,,,,,,
Person_02,Project_029,Developer,,,,,,,,40,,,,40,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_19,Project_029,Analyst,,,,,,,,,,,,40,30,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_11,Project_030,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,30,,,,,,,,,
Person_19,Project_030,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,10,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_031,Manager,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,40,,,,,,40,,,,,,,,,,,,,,,,,
Person_09,Project_031,Manager,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,
Person_15,Project_031,Manager,,,,,,,,,,,,,,40,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,
Person_06,Project_032,Manager,,,,,,,,,,,,,25,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_19,Project_032,Analyst,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_05,Project_032,Developer,,,,,,,,15,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_032,Manager,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_033,Manager,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_01,Project_033,Analyst,,,,,,,,,,15,35,40,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_13,Project_033,Analyst,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_15,Project_034,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,25,10,,,,,,,,,,,,,,,,,,,,,
Person_01,Project_034,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,40,40,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_034,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,
Person_20,Project_035,Developer,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_035,Manager,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_14,Project_035,Developer,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_19,Project_035,Analyst,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_05,Project_036,Developer,,40,40,40,,,,,,,40,,15,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_09,Project_036,Manager,15,,40,15,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_20,Project_036,Developer,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_08,Project_037,Developer,,,,,,,,,,,,,,,,,40,,,25,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_037,Manager,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_05,Project_037,Developer,,,,,,,,,,40,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_20,Project_038,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170
Person_07,Project_038,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60
Person_15,Project_038,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
Person_02,Project_039,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120
Person_13,Project_039,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160
Person_08,Project_039,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145
Person_15,Project_039,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145
Person_20,Project_040,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,25,40,
Person_05,Project_040,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
Person_03,Project_041,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,40,40,,,,,,,,,,,,,,,
Person_07,Project_041,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,40,,,,,,,,,,,,,,,,,,,,
Person_12,Project_041,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,40,,,,,,,,
Person_02,Project_041,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,
Person_12,Project_042,Manager,,,40,,,,,,25,,,,40,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_05,Project_042,Developer,,,,,,,,,,,,,25,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_043,Manager,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,
Person_18,Project_044,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,40,,
Person_03,Project_044,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,40
Person_08,Project_045,Developer,,,,40,,,,,,,40,,20,40,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_16,Project_045,Analyst,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_08,Project_046,Developer,,35,40,,,,35,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_14,Project_046,Developer,,35,,,30,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_09,Project_047,Manager,,,,,,,,,,,,15,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_11,Project_047,Developer,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_07,Project_048,Analyst,,,,,,,,,,,,,,,,,,,,30,,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_049,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,35,,,25,,,,,,,
Person_13,Project_049,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,40,15,40,,,,,,,,,,,,,,,,,,,
Person_03,Project_049,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,25,,,,40,,,,,,,,,,,,,
Person_17,Project_050,Developer,,,,,,,,,,,,,,,,,,,,35,,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_19,Project_050,Analyst,,,,,,,,,,,,,,,,,,,,,40,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_08,Project_050,Developer,,,,,,,,,,,,,,,40,,,,,,,,35,,,,40,15,40,,,,,,,,,,,,,,,,,,,,,,,
Person_15,Project_051,Manager,,,,,,,,,,,,,40,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_20,Project_052,Developer,,,,,,,,,,,,,,,,,,,,,,40,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_15,Project_053,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,25,,,,30,,,,,40,40,,,,,
Person_04,Project_053,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,35,10,,,,,,,,,,,,,
Person_16,Project_053,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,
Person_08,Project_054,Developer,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,15,,20,,,,,40,35,,,40,40,40,35,,,,,,,,
Person_13,Project_054,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,,,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_054,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,
Person_15,Project_055,Manager,,,,,,,,,,,,,,,,,,,,,,,,10,,,40,40,,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_055,Manager,,,,,,,,,,,,,,,,,,,,10,,,,,10,10,,,,40,,40,,,,,,,,,,,,40,,,,,,,,
Person_05,Project_056,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,20,40,35
Person_02,Project_056,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,
Person_10,Project_056,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,
Person_14,Project_056,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,60
Person_14,Project_057,Developer,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_11,Project_057,Developer,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_11,Project_058,Developer,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,
Person_15,Project_058,Manager,,,,,,,40,,,,,,,,,,,,35,15,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_14,Project_058,Developer,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,40,40,,,,,,,,,,,
Person_03,Project_059,Manager,,,,,,,,,40,,,30,,,35,,,40,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_10,Project_059,Analyst,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_13,Project_059,Analyst,,,,,,,,,,,,,,30,35,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_04,Project_059,Analyst,,,,,,,,,,,,35,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_060,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,10,,,,,,,,40,,,40,
Person_07,Project_060,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,10,40,,,,,,,,,,,,
Person_16,Project_060,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,
Person_09,Project_061,Manager,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_061,Manager,,,,,,,,,,,,,,,,,,,,,,20,10,10,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_062,Manager,,,,,,,,,,,,,20,,,,,,,,40,,,10,,,,,40,,40,,,,,,,,,,,,,,,,,,,,,
Person_15,Project_062,Manager,,,,,,,,20,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_14,Project_062,Developer,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_09,Project_062,Manager,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_17,Project_063,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,35,25,,,,,,,,,,,,,,,
Person_02,Project_063,Developer,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_01,Project_063,Analyst,,,,,,,,,,,,,,,,,,40,40,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_05,Project_064,Developer,,,,,,,,,,,,,,,,,,,,,,,,40,,30,30,40,,40,40,,,,,,,,,,,,,,,,,,,,,
Person_15,Project_064,Manager,,,,,,,,,,,40,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_20,Project_064,Developer,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,30,,,40,,,,,,,,,,,,,,,,,
Person_02,Project_064,Developer,,,,,,,,,,,,,,,,,,,,,,,,,40,,,40,,,,,,,,,,,,,,,,,,,,,,,,
Person_10,Project_065,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,
Person_05,Project_066,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,25,,,,40,,40,,,,,,,,
Person_20,Project_066,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,
Person_03,Project_067,Manager,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_05,Project_067,Developer,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_09,Project_068,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,
Person_19,Project_068,Analyst,,,,,,,,,,,,,,,,,,,15,,,,,15,30,10,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_20,Project_068,Developer,,,,,,,,,,,,,20,,,,,,,,,,,,15,10,,,,30,,,,,,,,,,,,,,,,,,,,,,
Person_08,Project_068,Developer,,,,,,,,,,,,,,,,,,,,,,20,,10,,,,,,,,,,,30,,,,,,,,,,,,,,,,,
Person_17,Project_069,Developer,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_08,Project_069,Developer,,,,,,,,,40,40,,40,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_14,Project_070,Developer,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,
Person_17,Project_070,Developer,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_15,Project_071,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,40,,40,20,,,30,,,,,,,,,
Person_20,Project_071,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,20,,,,,,
Person_03,Project_071,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,30,40,40,40,,,,,,,,,
Person_06,Project_072,Manager,,,,,,,,,,,25,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_072,Manager,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,
Person_20,Project_072,Developer,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_072,Developer,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_20,Project_073,Developer,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_19,Project_073,Analyst,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_073,Manager,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_11,Project_074,Developer,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_074,Manager,,,,,,,,,,40,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_06,Project_074,Manager,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_075,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,
Person_18,Project_075,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,40,,,,20,
Person_18,Project_076,Manager,,25,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_07,Project_076,Analyst,,,,,,,,,,,,,,,30,25,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_09,Project_077,Manager,,,,,,,,,,,30,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_20,Project_077,Developer,,,,,30,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_11,Project_078,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,40,30,,,,,,
Person_01,Project_079,Analyst,,,,,,,,,,,,,,,,,,,,20,40,,30,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_079,Manager,,,,,,,,,,,40,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_20,Project_080,Developer,,,,,,,,,,,,,,,,,,15,,,40,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,
Person_05,Project_080,Developer,,,,,,,,,,,,,,,,,,,,40,10,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,
Person_11,Project_080,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,
