Person,Project,Role,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52
Person_17,Project_07,analyst,,,,,,,,,,,,40,40,40,15,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_14,Project_08,developer,,,,,,,,,,,,40,40,30,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_10,Project_08,developer,,,,,,,,,,,,40,40,40,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_20,Project_08,analyst,,,,,,,,,,,,40,25,40,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_09,Project_09,developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,40,40,30,20,,,,,,,,,,,,,,,,,,,
Person_12,Project_09,developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,40,40,40,20,,,,,,,,,,,,,,,,,,,
Person_19,Project_09,analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,40,40,30,40,,,,,,,,,,,,,,,,,,,
Person_06,Project_10,developer,,,,,,,,,,,,,,,,,40,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_04,Project_10,manager,,,,,,,,,,,,,,,,,25,40,40,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_15,Project_11,developer,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,
Person_07,Project_11,developer,,,,,,,,,,,,,,,,,,,,,,,,,,,10,40,20,35,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_11,analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,40,30,40,40,,,,,,,,,,,,,,,,,,,,,,
Person_15,Project_12,developer,,,,,,,,,,,,40,35,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_13,Project_12,developer,,,,,,,,,,,,40,25,15,40,20,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_22,Project_12,analyst,,,,,,,,,,,,40,40,40,35,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_12,developer,,,,,,,,,,,,,,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_08,Project_13,developer,,15,40,20,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_07,Project_13,developer,,20,10,35,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_22,Project_13,analyst,,40,35,30,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_11,Project_14,developer,,,,,,,,,,,40,30,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_14,manager,,,,,,,,,,,40,40,10,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_14,Project_15,developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,20,40,,,,,,,,,,,,,,,
Person_08,Project_15,developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,35,,,,,,,,,,,,,,,
Person_19,Project_15,analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,40,35,40,,,,,,,,,,,,,,,
Person_06,Project_16,developer,,,,,,,,,,,,40,25,10,35,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_16,Project_16,developer,,,,,,,,,,,,40,30,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_24,Project_16,analyst,,,,,,,,,,,,10,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_10,Project_17,developer,,,,,,,,,,,,,,,,,,,,,,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_16,Project_17,developer,,,,,,,,,,,,,,,,,,,,,,40,20,25,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_04,Project_17,manager,,,,,,,,,,,,,,,,,,,,,,40,10,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_11,Project_18,developer,,,,,,,,,,,,,,,,,,,,,,25,40,40,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_07,Project_18,developer,,,,,,,,,,,,,,,,,,,,,,40,35,40,20,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_21,Project_18,analyst,,,,,,,,,,,,,,,,,,,,,,40,35,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_16,Project_19,developer,,,,,,40,40,20,40,25,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_10,Project_19,developer,,,,,,25,25,40,40,40,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_23,Project_19,analyst,,,,,,40,40,40,40,15,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_11,Project_20,developer,,40,10,40,10,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_14,Project_20,developer,,10,40,40,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_20,manager,,40,25,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_05,Project_21,developer,,,,,,,,,,,,,,,,,,,,,,,,,,20,40,15,40,,,,,,,,,,,,,,,,,,,,,,,
Person_16,Project_21,developer,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_21,manager,,,,,,,,,,,,,,,,,,,,,,,,,,10,40,40,40,,,,,,,,,,,,,,,,,,,,,,,
Person_14,Project_22,developer,,,,,,,,,,,,,,,,,,,,,,,15,40,15,25,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_13,Project_22,developer,,,,,,,,,,,,,,,,,,,,,,,40,25,40,35,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_22,analyst,,,,,,,,,,,,,,,,,,,,,,,40,35,20,25,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_08,Project_23,developer,,,,,,,,,,,,,,,,,,,,,,,40,25,30,20,40,,,,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_23,developer,,,,,,,,,,,,,,,,,,,,,,,40,25,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,
Person_17,Project_23,analyst,,,,,,,,,,,,,,,,,,,,,,,30,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,
Person_06,Project_24,developer,,10,40,40,35,40,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_05,Project_24,developer,,40,40,40,30,40,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_20,Project_24,analyst,,30,20,15,40,20,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
